   0.7744000000000000E+00,   0.2112000000000000E+00,   0.1440000000000000E-01,  -0.1760000000000000E+01,   0.1520000000000000E+01,   0.2400000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.7569000000000000E+00,   0.2262000000000000E+00,   0.1690000000000000E-01,  -0.1740000000000000E+01,   0.1480000000000000E+01,   0.2600000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.7396000000000000E+00,   0.2408000000000000E+00,   0.1960000000000001E-01,  -0.1720000000000000E+01,   0.1440000000000000E+01,   0.2800000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.7225000000000000E+00,   0.2550000000000001E+00,   0.2250000000000000E-01,  -0.1700000000000000E+01,   0.1400000000000000E+01,   0.3000000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.7056000000000000E+00,   0.2688000000000000E+00,   0.2560000000000000E-01,  -0.1680000000000000E+01,   0.1360000000000000E+01,   0.3200000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.6889000000000000E+00,   0.2822000000000000E+00,   0.2890000000000001E-01,  -0.1660000000000000E+01,   0.1320000000000000E+01,   0.3400000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.6724000000000000E+00,   0.2952000000000000E+00,   0.3239999999999999E-01,  -0.1640000000000000E+01,   0.1280000000000000E+01,   0.3599999999999999E+00,   0.2000000000000000E+01,  -0.3999999999999999E+01,   0.2000000000000000E+01,
   0.6561000000000000E+00,   0.3078000000000000E+00,   0.3609999999999999E-01,  -0.1620000000000000E+01,   0.1240000000000000E+01,   0.3799999999999999E+00,   0.2000000000000000E+01,  -0.3999999999999999E+01,   0.2000000000000000E+01,
   0.6400000000000000E+00,   0.3200000000000000E+00,   0.4000000000000000E-01,  -0.1600000000000000E+01,   0.1200000000000000E+01,   0.4000000000000000E+00,   0.2000000000000000E+01,  -0.3999999999999999E+01,   0.2000000000000000E+01,
   0.6241000000000001E+00,   0.3318000000000000E+00,   0.4409999999999999E-01,  -0.1580000000000000E+01,   0.1160000000000000E+01,   0.4200000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.6084000000000001E+00,   0.3432000000000000E+00,   0.4840000000000000E-01,  -0.1560000000000000E+01,   0.1120000000000000E+01,   0.4400000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.5929000000000000E+00,   0.3542000000000000E+00,   0.5290000000000000E-01,  -0.1540000000000000E+01,   0.1080000000000000E+01,   0.4600000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.5776000000000000E+00,   0.3648000000000000E+00,   0.5760000000000000E-01,  -0.1520000000000000E+01,   0.1040000000000000E+01,   0.4800000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.5625000000000000E+00,   0.3750000000000000E+00,   0.6250000000000000E-01,  -0.1500000000000000E+01,   0.1000000000000000E+01,   0.5000000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.5476000000000000E+00,   0.3848000000000000E+00,   0.6760000000000001E-01,  -0.1480000000000000E+01,   0.9600000000000000E+00,   0.5200000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.5329000000000000E+00,   0.3942000000000001E+00,   0.7290000000000002E-01,  -0.1460000000000000E+01,   0.9200000000000000E+00,   0.5400000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.5184000000000000E+00,   0.4032000000000000E+00,   0.7840000000000001E-01,  -0.1440000000000000E+01,   0.8799999999999999E+00,   0.5600000000000001E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.5041000000000001E+00,   0.4118000000000000E+00,   0.8410000000000001E-01,  -0.1420000000000000E+01,   0.8400000000000001E+00,   0.5800000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.4900000000000000E+00,   0.4200000000000000E+00,   0.9000000000000001E-01,  -0.1400000000000000E+01,   0.8000000000000000E+00,   0.6000000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.4761000000000000E+00,   0.4278000000000000E+00,   0.9610000000000002E-01,  -0.1380000000000000E+01,   0.7600000000000000E+00,   0.6200000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.4623999999999999E+00,   0.4352000000000000E+00,   0.1024000000000000E+00,  -0.1360000000000000E+01,   0.7199999999999999E+00,   0.6400000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.4489000000000000E+00,   0.4422000000000000E+00,   0.1089000000000000E+00,  -0.1340000000000000E+01,   0.6799999999999998E+00,   0.6600000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.4355999999999999E+00,   0.4488000000000000E+00,   0.1156000000000000E+00,  -0.1320000000000000E+01,   0.6399999999999998E+00,   0.6800000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.4225000000000001E+00,   0.4550000000000000E+00,   0.1225000000000000E+00,  -0.1300000000000000E+01,   0.6000000000000001E+00,   0.7000000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000001E+01,   0.2000000000000000E+01,
   0.4096000000000000E+00,   0.4608000000000000E+00,   0.1296000000000000E+00,  -0.1280000000000000E+01,   0.5600000000000001E+00,   0.7200000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3969000000000000E+00,   0.4662000000000000E+00,   0.1369000000000000E+00,  -0.1260000000000000E+01,   0.5200000000000000E+00,   0.7400000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3844000000000000E+00,   0.4712000000000000E+00,   0.1444000000000000E+00,  -0.1240000000000000E+01,   0.4800000000000000E+00,   0.7600000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3721000000000000E+00,   0.4758000000000000E+00,   0.1521000000000000E+00,  -0.1220000000000000E+01,   0.4399999999999999E+00,   0.7800000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3600000000000000E+00,   0.4800000000000000E+00,   0.1600000000000000E+00,  -0.1200000000000000E+01,   0.3999999999999999E+00,   0.8000000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3481000000000001E+00,   0.4838000000000001E+00,   0.1681000000000000E+00,  -0.1180000000000000E+01,   0.3600000000000002E+00,   0.8200000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3364000000000001E+00,   0.4872000000000000E+00,   0.1764000000000000E+00,  -0.1160000000000000E+01,   0.3200000000000002E+00,   0.8400000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3249000000000000E+00,   0.4901999999999999E+00,   0.1849000000000000E+00,  -0.1140000000000000E+01,   0.2800000000000001E+00,   0.8599999999999999E+00,   0.2000000000000000E+01,  -0.3999999999999999E+01,   0.2000000000000000E+01,
   0.3136000000000000E+00,   0.4928000000000001E+00,   0.1936000000000000E+00,  -0.1120000000000000E+01,   0.2400000000000001E+00,   0.8800000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3025000000000000E+00,   0.4950000000000001E+00,   0.2025000000000000E+00,  -0.1100000000000000E+01,   0.2000000000000001E+00,   0.9000000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2916000000000000E+00,   0.4968000000000001E+00,   0.2116000000000000E+00,  -0.1080000000000000E+01,   0.1600000000000000E+00,   0.9200000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2809000000000000E+00,   0.4982000000000000E+00,   0.2209000000000000E+00,  -0.1060000000000000E+01,   0.1200000000000001E+00,   0.9399999999999999E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2704000000000000E+00,   0.4992000000000000E+00,   0.2304000000000000E+00,  -0.1040000000000000E+01,   0.8000000000000007E-01,   0.9600000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2601000000000000E+00,   0.4998000000000000E+00,   0.2401000000000000E+00,  -0.1020000000000000E+01,   0.4000000000000004E-01,   0.9800000000000000E+00,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2500000000000000E+00,   0.5000000000000000E+00,   0.2500000000000000E+00,  -0.1000000000000000E+01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2401000000000000E+00,   0.4998000000000000E+00,   0.2601000000000000E+00,  -0.9800000000000000E+00,  -0.4000000000000004E-01,   0.1020000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2304000000000000E+00,   0.4992000000000000E+00,   0.2704000000000000E+00,  -0.9600000000000000E+00,  -0.8000000000000007E-01,   0.1040000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2209000000000000E+00,   0.4982000000000000E+00,   0.2809000000000000E+00,  -0.9399999999999999E+00,  -0.1200000000000001E+00,   0.1060000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2116000000000000E+00,   0.4968000000000000E+00,   0.2916000000000000E+00,  -0.9199999999999999E+00,  -0.1600000000000001E+00,   0.1080000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2025000000000000E+00,   0.4950000000000000E+00,   0.3025000000000000E+00,  -0.8999999999999999E+00,  -0.2000000000000002E+00,   0.1100000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1936000000000000E+00,   0.4928000000000000E+00,   0.3136000000000000E+00,  -0.8799999999999999E+00,  -0.2400000000000002E+00,   0.1120000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1849000000000000E+00,   0.4902000000000000E+00,   0.3249000000000000E+00,  -0.8600000000000001E+00,  -0.2799999999999998E+00,   0.1140000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1764000000000000E+00,   0.4872000000000000E+00,   0.3364000000000000E+00,  -0.8400000000000001E+00,  -0.3199999999999998E+00,   0.1160000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1681000000000000E+00,   0.4838000000000000E+00,   0.3481000000000000E+00,  -0.8200000000000001E+00,  -0.3599999999999999E+00,   0.1180000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1600000000000000E+00,   0.4800000000000000E+00,   0.3600000000000000E+00,  -0.8000000000000000E+00,  -0.3999999999999999E+00,   0.1200000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1521000000000000E+00,   0.4758000000000000E+00,   0.3721000000000000E+00,  -0.7800000000000000E+00,  -0.4399999999999999E+00,   0.1220000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1444000000000000E+00,   0.4712000000000000E+00,   0.3844000000000000E+00,  -0.7600000000000000E+00,  -0.4800000000000000E+00,   0.1240000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1369000000000000E+00,   0.4662000000000000E+00,   0.3969000000000000E+00,  -0.7400000000000000E+00,  -0.5200000000000000E+00,   0.1260000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1296000000000000E+00,   0.4608000000000000E+00,   0.4096000000000000E+00,  -0.7200000000000000E+00,  -0.5600000000000001E+00,   0.1280000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1225000000000000E+00,   0.4550000000000000E+00,   0.4225000000000000E+00,  -0.7000000000000000E+00,  -0.6000000000000001E+00,   0.1300000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1156000000000000E+00,   0.4488000000000000E+00,   0.4356000000000000E+00,  -0.6799999999999999E+00,  -0.6400000000000001E+00,   0.1320000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1089000000000000E+00,   0.4422000000000000E+00,   0.4489000000000001E+00,  -0.6599999999999999E+00,  -0.6800000000000002E+00,   0.1340000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1024000000000000E+00,   0.4352000000000000E+00,   0.4624000000000001E+00,  -0.6399999999999999E+00,  -0.7200000000000002E+00,   0.1360000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.9610000000000003E-01,   0.4278000000000000E+00,   0.4760999999999999E+00,  -0.6200000000000001E+00,  -0.7599999999999998E+00,   0.1380000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.9000000000000002E-01,   0.4200000000000000E+00,   0.4899999999999999E+00,  -0.6000000000000001E+00,  -0.7999999999999998E+00,   0.1400000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.8410000000000002E-01,   0.4118000000000001E+00,   0.5041000000000000E+00,  -0.5800000000000001E+00,  -0.8399999999999999E+00,   0.1420000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.7840000000000001E-01,   0.4032000000000000E+00,   0.5184000000000000E+00,  -0.5600000000000001E+00,  -0.8799999999999999E+00,   0.1440000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.7290000000000001E-01,   0.3942000000000000E+00,   0.5328999999999999E+00,  -0.5400000000000000E+00,  -0.9199999999999999E+00,   0.1460000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.6760000000000001E-01,   0.3848000000000000E+00,   0.5476000000000000E+00,  -0.5200000000000000E+00,  -0.9600000000000000E+00,   0.1480000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.6250000000000000E-01,   0.3750000000000000E+00,   0.5625000000000000E+00,  -0.5000000000000000E+00,  -0.1000000000000000E+01,   0.1500000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.5760000000000000E-01,   0.3648000000000000E+00,   0.5776000000000000E+00,  -0.4800000000000000E+00,  -0.1040000000000000E+01,   0.1520000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.5289999999999999E-01,   0.3542000000000000E+00,   0.5929000000000000E+00,  -0.4600000000000000E+00,  -0.1080000000000000E+01,   0.1540000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.4839999999999999E-01,   0.3431999999999999E+00,   0.6084000000000001E+00,  -0.4399999999999999E+00,  -0.1120000000000000E+01,   0.1560000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.4409999999999999E-01,   0.3318000000000000E+00,   0.6241000000000001E+00,  -0.4199999999999999E+00,  -0.1160000000000000E+01,   0.1580000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3999999999999998E-01,   0.3200000000000000E+00,   0.6400000000000001E+00,  -0.3999999999999999E+00,  -0.1200000000000000E+01,   0.1600000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3609999999999998E-01,   0.3077999999999999E+00,   0.6561000000000001E+00,  -0.3799999999999999E+00,  -0.1240000000000000E+01,   0.1620000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3240000000000002E-01,   0.2952000000000001E+00,   0.6723999999999999E+00,  -0.3600000000000001E+00,  -0.1280000000000000E+01,   0.1640000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2890000000000001E-01,   0.2822000000000001E+00,   0.6889000000000000E+00,  -0.3400000000000001E+00,  -0.1320000000000000E+01,   0.1660000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2560000000000001E-01,   0.2688000000000000E+00,   0.7055999999999999E+00,  -0.3200000000000001E+00,  -0.1360000000000000E+01,   0.1680000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2250000000000001E-01,   0.2550000000000000E+00,   0.7224999999999999E+00,  -0.3000000000000000E+00,  -0.1400000000000000E+01,   0.1700000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1960000000000000E-01,   0.2408000000000000E+00,   0.7395999999999999E+00,  -0.2800000000000000E+00,  -0.1440000000000000E+01,   0.1720000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1690000000000000E-01,   0.2262000000000000E+00,   0.7569000000000000E+00,  -0.2600000000000000E+00,  -0.1480000000000000E+01,   0.1740000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1440000000000000E-01,   0.2112000000000000E+00,   0.7744000000000000E+00,  -0.2400000000000000E+00,  -0.1520000000000000E+01,   0.1760000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1210000000000000E-01,   0.1958000000000000E+00,   0.7921000000000000E+00,  -0.2200000000000000E+00,  -0.1560000000000000E+01,   0.1780000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.9999999999999995E-02,   0.1800000000000000E+00,   0.8100000000000001E+00,  -0.2000000000000000E+00,  -0.1600000000000000E+01,   0.1800000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.8099999999999994E-02,   0.1637999999999999E+00,   0.8281000000000001E+00,  -0.1799999999999999E+00,  -0.1640000000000000E+01,   0.1820000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.6399999999999993E-02,   0.1471999999999999E+00,   0.8464000000000000E+00,  -0.1599999999999999E+00,  -0.1680000000000000E+01,   0.1840000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.4899999999999993E-02,   0.1301999999999999E+00,   0.8649000000000001E+00,  -0.1399999999999999E+00,  -0.1720000000000000E+01,   0.1860000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.3600000000000006E-02,   0.1128000000000001E+00,   0.8835999999999999E+00,  -0.1200000000000001E+00,  -0.1760000000000000E+01,   0.1880000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.2500000000000004E-02,   0.9500000000000008E-01,   0.9025000000000000E+00,  -0.1000000000000001E+00,  -0.1800000000000000E+01,   0.1900000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1600000000000003E-02,   0.7680000000000006E-01,   0.9216000000000000E+00,  -0.8000000000000007E-01,  -0.1840000000000000E+01,   0.1920000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.9000000000000016E-03,   0.5820000000000005E-01,   0.9409000000000000E+00,  -0.6000000000000005E-01,  -0.1880000000000000E+01,   0.1940000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.4000000000000007E-03,   0.3920000000000003E-01,   0.9603999999999999E+00,  -0.4000000000000004E-01,  -0.1920000000000000E+01,   0.1960000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.1000000000000002E-03,   0.1980000000000002E-01,   0.9801000000000000E+00,  -0.2000000000000002E-01,  -0.1960000000000000E+01,   0.1980000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
   0.0000000000000000E+00,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00,  -0.2000000000000000E+01,   0.2000000000000000E+01,   0.2000000000000000E+01,  -0.4000000000000000E+01,   0.2000000000000000E+01,
